id,name,given_name,family_name,birth_date,death_date,gender,identifiers,sources
psp:person:2874,Anna Motejlová,Anna,Motejlová,1925-06-24,,female,"[{""scheme"": ""psp"", ""identifier"": ""2874""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2874""}]"
psp:person:2875,Václav Motlík,Václav,Motlík,1914-01-14,,male,"[{""scheme"": ""psp"", ""identifier"": ""2875""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2875""}]"
psp:person:2876,Danuše Mottlová,Danuše,Mottlová,1948-04-25,,female,"[{""scheme"": ""psp"", ""identifier"": ""2876""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2876""}]"
psp:person:2877,Jaroslav Motyčka,Jaroslav,Motyčka,1886-03-16,,male,"[{""scheme"": ""psp"", ""identifier"": ""2877""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2877""}]"
psp:person:2878,František Motýľ,František,Motýľ,1927-02-12,,male,"[{""scheme"": ""psp"", ""identifier"": ""2878""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2878""}]"
psp:person:2879,Karel Moudrý,Karel,Moudrý,1871-10-20,,male,"[{""scheme"": ""psp"", ""identifier"": ""2879""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2879""}]"
psp:person:2880,Viera Mouralová-Úlehlová,Viera,Mouralová-Úlehlová,1916-09-12,,female,"[{""scheme"": ""psp"", ""identifier"": ""2880""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2880""}]"
psp:person:2881,Pavel Mozga,Pavel,Mozga,1945-06-27,,male,"[{""scheme"": ""psp"", ""identifier"": ""2881""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2881""}]"
psp:person:2882,Jaroslav Mráček,Jaroslav,Mráček,1897-04-24,,male,"[{""scheme"": ""psp"", ""identifier"": ""2882""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2882""}]"
psp:person:2883,Karel Mráček,Karel,Mráček,1951-11-01,,male,"[{""scheme"": ""psp"", ""identifier"": ""2883""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2883""}]"
psp:person:2884,Ján Mravec,Ján,Mravec,1889-12-23,,male,"[{""scheme"": ""psp"", ""identifier"": ""2884""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2884""}]"
psp:person:2885,Ladislav Mravec,Ladislav,Mravec,1915-01-12,,male,"[{""scheme"": ""psp"", ""identifier"": ""2885""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2885""}]"
psp:person:2886,František Mráz,František,Mráz,1906-02-25,,male,"[{""scheme"": ""psp"", ""identifier"": ""2886""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2886""}]"
psp:person:2887,Ladislav Mráz,Ladislav,Mráz,1949-10-04,,male,"[{""scheme"": ""psp"", ""identifier"": ""2887""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2887""}]"
psp:person:2888,Milan Mráz,Milan,Mráz,1939-10-06,,male,"[{""scheme"": ""psp"", ""identifier"": ""2888""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2888""}]"
psp:person:2889,Karel Mrázek,Karel,Mrázek,1903-01-11,,male,"[{""scheme"": ""psp"", ""identifier"": ""2889""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2889""}]"
psp:person:2890,Miroslav Mrázek,Miroslav,Mrázek,1932-02-06,,male,"[{""scheme"": ""psp"", ""identifier"": ""2890""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2890""}]"
psp:person:2891,Ján Mrázik,Ján,Mrázik,1914-10-15,,male,"[{""scheme"": ""psp"", ""identifier"": ""2891""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2891""}]"
psp:person:2892,Štefan Mrázik,Štefan,Mrázik,1928-06-05,,male,"[{""scheme"": ""psp"", ""identifier"": ""2892""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2892""}]"
psp:person:2893,Anna Mrskošová,Anna,Mrskošová,1893-06-05,,female,"[{""scheme"": ""psp"", ""identifier"": ""2893""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2893""}]"
psp:person:2894,Irena Mrvová,Irena,Mrvová,1940-03-18,,female,"[{""scheme"": ""psp"", ""identifier"": ""2894""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2894""}]"
psp:person:2895,Michal Múdry-Šebík,Michal,Múdry-Šebík,1909-05-11,,male,"[{""scheme"": ""psp"", ""identifier"": ""2895""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2895""}]"
psp:person:2896,Aleš Mucha,Aleš,Mucha,1962-02-03,,male,"[{""scheme"": ""psp"", ""identifier"": ""2896""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2896""}]"
psp:person:2897,Heinrich Müller,Heinrich,Müller,1880-08-20,,male,"[{""scheme"": ""psp"", ""identifier"": ""2897""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2897""}]"
psp:person:2898,Jiří Müller,Jiří,Müller,1954-04-20,,male,"[{""scheme"": ""psp"", ""identifier"": ""2898""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2898""}]"
psp:person:2899,Rudolf Müller,Rudolf,Müller,1910-09-22,,male,"[{""scheme"": ""psp"", ""identifier"": ""2899""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2899""}]"
psp:person:2900,Marie Müllerová,Marie,Müllerová,1905-09-21,,female,"[{""scheme"": ""psp"", ""identifier"": ""2900""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2900""}]"
psp:person:2901,Alois Můňa,Alois,Můňa,1886-02-23,,male,"[{""scheme"": ""psp"", ""identifier"": ""2901""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2901""}]"
psp:person:2902,Pavel Muraško,Pavel,Muraško,1939-10-22,,male,"[{""scheme"": ""psp"", ""identifier"": ""2902""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2902""}]"
psp:person:2903,Jozef Murgaš,Jozef,Murgaš,1939-07-11,,male,"[{""scheme"": ""psp"", ""identifier"": ""2903""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2903""}]"
psp:person:2904,Ján Murin,Ján,Murin,1920-07-07,,male,"[{""scheme"": ""psp"", ""identifier"": ""2904""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2904""}]"
psp:person:2905,Jan Muroň,Jan,Muroň,1919-05-29,,male,"[{""scheme"": ""psp"", ""identifier"": ""2905""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2905""}]"
psp:person:2906,Anton Muržic,Anton,Muržic,1926-06-03,,male,"[{""scheme"": ""psp"", ""identifier"": ""2906""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2906""}]"
psp:person:2907,Anton Muržič,Anton,Muržič,1900-01-01,,male,"[{""scheme"": ""psp"", ""identifier"": ""2907""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2907""}]"
psp:person:2908,Jan Mušal,Jan,Mušal,1919-12-27,,male,"[{""scheme"": ""psp"", ""identifier"": ""2908""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2908""}]"
psp:person:2909,František Musil,František,Musil,1900-01-01,,male,"[{""scheme"": ""psp"", ""identifier"": ""2909""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2909""}]"
psp:person:2910,Josef Musil,Josef,Musil,1899-07-02,,male,"[{""scheme"": ""psp"", ""identifier"": ""2910""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2910""}]"
psp:person:2911,Oldřich Musil,Oldřich,Musil,1946-03-20,,male,"[{""scheme"": ""psp"", ""identifier"": ""2911""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2911""}]"
psp:person:2912,Jiří Musílek,Jiří,Musílek,1942-05-18,,male,"[{""scheme"": ""psp"", ""identifier"": ""2912""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2912""}]"
psp:person:2913,Milan Muška,Milan,Muška,1953-03-06,,male,"[{""scheme"": ""psp"", ""identifier"": ""2913""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2913""}]"
psp:person:2914,Ivan Mynář,Ivan,Mynář,1950-07-01,,male,"[{""scheme"": ""psp"", ""identifier"": ""2914""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2914""}]"
psp:person:2915,Václav Myška,Václav,Myška,1903-08-28,,male,"[{""scheme"": ""psp"", ""identifier"": ""2915""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2915""}]"
psp:person:2916,Václav Myslivec,Václav,Myslivec,1875-11-10,,male,"[{""scheme"": ""psp"", ""identifier"": ""2916""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2916""}]"
psp:person:2917,Karel Nádhera,Karel,Nádhera,1934-06-13,,male,"[{""scheme"": ""psp"", ""identifier"": ""2917""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2917""}]"
psp:person:2918,Robert Nádvorník,Robert,Nádvorník,1874-06-11,,male,"[{""scheme"": ""psp"", ""identifier"": ""2918""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2918""}]"
psp:person:2919,Josef Nágr,Josef,Nágr,1918-12-31,,male,"[{""scheme"": ""psp"", ""identifier"": ""2919""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2919""}]"
psp:person:2920,Gyula Nagy,Gyula,Nagy,1875-09-22,,male,"[{""scheme"": ""psp"", ""identifier"": ""2920""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2920""}]"
psp:person:2921,Július Nagy,Július,Nagy,1948-06-17,,male,"[{""scheme"": ""psp"", ""identifier"": ""2921""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2921""}]"
psp:person:2922,Jiří Najbrt,Jiří,Najbrt,1949-01-23,,male,"[{""scheme"": ""psp"", ""identifier"": ""2922""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2922""}]"
psp:person:2923,Otakar Nájemník,Otakar,Nájemník,1872-04-03,,male,"[{""scheme"": ""psp"", ""identifier"": ""2923""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2923""}]"
psp:person:2924,Josef Václav Najman,Josef Václav,Najman,1882-04-20,1935-05-19,male,"[{""scheme"": ""psp"", ""identifier"": ""2924""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2924""}]"
psp:person:2925,Josef Náprstek,Josef,Náprstek,1881-11-08,,male,"[{""scheme"": ""psp"", ""identifier"": ""2925""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2925""}]"
psp:person:2926,Marie Návorková,Marie,Návorková,1935-12-05,,female,"[{""scheme"": ""psp"", ""identifier"": ""2926""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2926""}]"
psp:person:2927,Michal Navračič,Michal,Navračič,1913-09-03,,male,"[{""scheme"": ""psp"", ""identifier"": ""2927""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2927""}]"
psp:person:2928,Antonín Navrátil,Antonín,Navrátil,1919-02-21,,male,"[{""scheme"": ""psp"", ""identifier"": ""2928""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2928""}]"
psp:person:2929,František Navrátil,František,Navrátil,1878-01-04,,male,"[{""scheme"": ""psp"", ""identifier"": ""2929""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2929""}]"
psp:person:2930,Gustav Navrátil,Gustav,Navrátil,1875-10-15,,male,"[{""scheme"": ""psp"", ""identifier"": ""2930""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2930""}]"
psp:person:2931,Jaroslav Navrátil,Jaroslav,Navrátil,1943-12-20,,male,"[{""scheme"": ""psp"", ""identifier"": ""2931""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2931""}]"
psp:person:2932,Hana Návratová,Hana,Návratová,1944-06-13,,female,"[{""scheme"": ""psp"", ""identifier"": ""2932""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2932""}]"
psp:person:2933,Marta Nazari-Buřivalová,Marta,Nazari-Buřivalová,1939-08-05,,female,"[{""scheme"": ""psp"", ""identifier"": ""2933""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2933""}]"
psp:person:2934,Jaromír Nečas,Jaromír,Nečas,1888-11-17,,male,"[{""scheme"": ""psp"", ""identifier"": ""2934""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2934""}]"
psp:person:2935,Lubomír Nedbálek,Lubomír,Nedbálek,1938-06-26,,male,"[{""scheme"": ""psp"", ""identifier"": ""2935""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2935""}]"
psp:person:2936,Jan Nedělka,Jan,Nedělka,1913-03-12,,male,"[{""scheme"": ""psp"", ""identifier"": ""2936""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2936""}]"
psp:person:2937,Josef Nedoma,Josef,Nedoma,1899-04-11,,male,"[{""scheme"": ""psp"", ""identifier"": ""2937""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2937""}]"
psp:person:2938,Vladimír Nedvěd,Vladimír,Nedvěd,1953-05-02,,male,"[{""scheme"": ""psp"", ""identifier"": ""2938""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2938""}]"
psp:person:2939,Josef Nehyba,Josef,Nehyba,1914-10-06,,male,"[{""scheme"": ""psp"", ""identifier"": ""2939""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2939""}]"
psp:person:2940,Anna Nechybová,Anna,Nechybová,1909-08-15,,female,"[{""scheme"": ""psp"", ""identifier"": ""2940""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2940""}]"
psp:person:2941,Zdeněk Nejedlý,Zdeněk,Nejedlý,1878-02-10,,male,"[{""scheme"": ""psp"", ""identifier"": ""2941""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2941""}]"
psp:person:2942,Richard Nejezchleb,Richard,Nejezchleb,1923-09-19,,male,"[{""scheme"": ""psp"", ""identifier"": ""2942""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2942""}]"
psp:person:2943,Otakar Nekvasil,Otakar,Nekvasil,1869-08-30,,male,"[{""scheme"": ""psp"", ""identifier"": ""2943""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2943""}]"
psp:person:2944,Helena Nemccsková,Helena,Nemccsková,1937-11-30,,female,"[{""scheme"": ""psp"", ""identifier"": ""2944""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2944""}]"
psp:person:2945,Ján Nemček,Ján,Nemček,1932-01-06,,male,"[{""scheme"": ""psp"", ""identifier"": ""2945""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2945""}]"
psp:person:2946,Veronika Nemcová,Veronika,Nemcová,1947-12-02,,female,"[{""scheme"": ""psp"", ""identifier"": ""2946""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2946""}]"
psp:person:2947,Dana Němcová,Dana,Němcová,1934-01-14,,female,"[{""scheme"": ""psp"", ""identifier"": ""2947""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2947""}]"
psp:person:2948,Helena Němcová,Helena,Němcová,1922-01-17,,female,"[{""scheme"": ""psp"", ""identifier"": ""2948""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2948""}]"
psp:person:2949,Miroslava Němcová,Miroslava,Němcová,1943-08-30,,female,"[{""scheme"": ""psp"", ""identifier"": ""2949""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2949""}]"
psp:person:2950,Helena Nemcsková,Helena,Nemcsková,1900-01-01,,female,"[{""scheme"": ""psp"", ""identifier"": ""2950""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2950""}]"
psp:person:2951,Anton Nemec,Anton,Nemec,1929-01-14,,male,"[{""scheme"": ""psp"", ""identifier"": ""2951""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2951""}]"
psp:person:2952,Rudolf Nemec,Rudolf,Nemec,1934-07-17,,male,"[{""scheme"": ""psp"", ""identifier"": ""2952""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2952""}]"
psp:person:2953,Adolf Němec,Adolf,Němec,1920-06-13,,male,"[{""scheme"": ""psp"", ""identifier"": ""2953""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2953""}]"
psp:person:2954,Antonín Němec,Antonín,Němec,1858-01-17,,male,"[{""scheme"": ""psp"", ""identifier"": ""2954""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2954""}]"
psp:person:2955,Bohumil Němec,Bohumil,Němec,1873-03-12,,male,"[{""scheme"": ""psp"", ""identifier"": ""2955""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2955""}]"
psp:person:2956,František Němec,František,Němec,1898-05-20,,male,"[{""scheme"": ""psp"", ""identifier"": ""2956""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2956""}]"
psp:person:2957,František Němec,František,Němec,1860-04-04,,male,"[{""scheme"": ""psp"", ""identifier"": ""2957""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2957""}]"
psp:person:2958,Franz Nemetz,Franz,Nemetz,1899-07-15,,male,"[{""scheme"": ""psp"", ""identifier"": ""2958""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2958""}]"
psp:person:2960,Jan Němec,Jan,Němec,1913-12-21,,male,"[{""scheme"": ""psp"", ""identifier"": ""2960""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2960""}]"
psp:person:2961,Jiří Němec,Jiří,Němec,1936-03-27,,male,"[{""scheme"": ""psp"", ""identifier"": ""2961""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2961""}]"
psp:person:2962,Josef Němec,Josef,Němec,1906-11-16,,male,"[{""scheme"": ""psp"", ""identifier"": ""2962""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2962""}]"
psp:person:2963,Ladislav Němec,Ladislav,Němec,1922-03-29,,male,"[{""scheme"": ""psp"", ""identifier"": ""2963""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2963""}]"
psp:person:2964,Miroslav Němec,Miroslav,Němec,1942-03-06,,male,"[{""scheme"": ""psp"", ""identifier"": ""2964""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2964""}]"
psp:person:2965,Rudolf Němeček,Rudolf,Němeček,1949-03-25,,male,"[{""scheme"": ""psp"", ""identifier"": ""2965""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2965""}]"
psp:person:2966,Václav Němeček,Václav,Němeček,1881-08-24,,male,"[{""scheme"": ""psp"", ""identifier"": ""2966""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2966""}]"
psp:person:2967,Ladislav Németh,Ladislav,Németh,1934-02-14,,male,"[{""scheme"": ""psp"", ""identifier"": ""2967""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2967""}]"
psp:person:2968,Pavol Németh,Pavol,Németh,1915-08-13,,male,"[{""scheme"": ""psp"", ""identifier"": ""2968""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2968""}]"
psp:person:2969,Zsuzsa Némethová,Zsuzsa,Némethová,1959-04-18,,female,"[{""scheme"": ""psp"", ""identifier"": ""2969""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2969""}]"
psp:person:2970,Alfréd Nentwich,Alfréd,Nentwich,1896-11-10,,male,"[{""scheme"": ""psp"", ""identifier"": ""2970""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2970""}]"
psp:person:2971,Josef Nepomucký,Josef,Nepomucký,1897-10-12,,male,"[{""scheme"": ""psp"", ""identifier"": ""2971""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2971""}]"
psp:person:2972,Petr Nepraš,Petr,Nepraš,1948-07-27,,male,"[{""scheme"": ""psp"", ""identifier"": ""2972""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2972""}]"
psp:person:2973,František Nerad,František,Nerad,1951-05-26,,male,"[{""scheme"": ""psp"", ""identifier"": ""2973""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2973""}]"
psp:person:2974,Jindřich Nermuť,Jindřich,Nermuť,1917-02-25,,male,"[{""scheme"": ""psp"", ""identifier"": ""2974""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2974""}]"
psp:person:2975,Josef Netolický,Josef,Netolický,1870-04-08,,male,"[{""scheme"": ""psp"", ""identifier"": ""2975""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2975""}]"
psp:person:2976,Milada Netušilová,Milada,Netušilová,1911-12-29,,female,"[{""scheme"": ""psp"", ""identifier"": ""2976""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2976""}]"
psp:person:2977,Jiří Neubert,Jiří,Neubert,1933-01-11,,male,"[{""scheme"": ""psp"", ""identifier"": ""2977""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2977""}]"
psp:person:2978,Karel Neubert,Karel,Neubert,1915-04-27,,male,"[{""scheme"": ""psp"", ""identifier"": ""2978""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2978""}]"
psp:person:2979,Alois Neuman,Alois,Neuman,1901-03-12,,male,"[{""scheme"": ""psp"", ""identifier"": ""2979""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2979""}]"
psp:person:2980,Jan Neumann,Jan,Neumann,1920-09-19,,male,"[{""scheme"": ""psp"", ""identifier"": ""2980""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2980""}]"
psp:person:2981,Stanislav Neumann,Stanislav,Neumann,1875-06-05,,male,"[{""scheme"": ""psp"", ""identifier"": ""2981""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2981""}]"
psp:person:2982,František Neumeister,František,Neumeister,1892-03-02,,male,"[{""scheme"": ""psp"", ""identifier"": ""2982""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2982""}]"
psp:person:2983,Alois Neurath,Alois,Neurath,1886-08-29,,male,"[{""scheme"": ""psp"", ""identifier"": ""2983""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=2983""}]"
